image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
manga109_97_97,34.3531,0.9768,4.4554,0.0128,0.0222,0.9464,1110.4523,0.6202,0.4494,70.0366
manga109_98_98,30.5985,0.9159,3.4901,0.0360,0.0233,0.9081,899.9548,0.6539,0.3869,67.1722
manga109_99_99,29.4724,0.8428,3.1240,0.0655,0.0321,0.9006,989.3805,0.5553,0.3259,62.7075
manga109_100_100,33.9771,0.9401,3.9364,0.0282,0.0258,0.8987,505.2205,0.6274,0.3693,61.4671
manga109_101_101,28.0698,0.8238,3.3006,0.0461,0.0298,0.9186,1556.3569,0.6940,0.4518,74.6266
manga109_102_102,30.3118,0.9339,4.0776,0.0277,0.0256,0.9270,979.9883,0.6040,0.4155,72.1788
manga109_103_103,34.1112,0.9429,4.2678,0.0234,0.0243,0.9409,933.2367,0.6981,0.4475,65.7872
manga109_104_104,29.9348,0.8990,3.5133,0.0367,0.0297,0.9080,1069.5736,0.7086,0.4477,71.4055
manga109_105_105,37.5503,0.9266,3.5200,0.0365,0.0256,0.9197,130.2947,0.6204,0.3237,47.1786
manga109_106_106,35.4083,0.8713,4.4687,0.0703,0.0397,0.8775,93.1287,0.5281,0.3490,58.7920
manga109_107_107,31.2156,0.8707,4.0297,0.0891,0.0385,0.9129,867.1586,0.6787,0.3877,64.3633
manga109_108_108,26.7601,0.8537,3.3858,0.0339,0.0290,0.9005,3295.6398,0.7077,0.5032,72.6726
