image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
bsd100_61_61,27.6146,0.8446,4.6291,0.0799,0.0692,0.8188,895.8177,0.7834,0.4395,74.6194
bsd100_62_62,21.1928,0.4882,3.4049,0.2604,0.1419,0.7508,1800.2241,0.6127,0.3567,64.5123
bsd100_63_63,31.8613,0.8894,7.8503,0.0847,0.0938,0.8798,499.3536,0.5310,0.2801,49.5101
bsd100_64_64,24.3049,0.6965,4.6190,0.1253,0.0940,0.8069,1561.4246,0.8105,0.4913,72.5304
bsd100_65_65,27.7990,0.6539,3.9784,0.1327,0.1122,0.7307,505.3733,0.6787,0.3780,66.6830
bsd100_66_66,22.5992,0.5383,2.8813,0.1651,0.1157,0.7534,1597.0907,0.6047,0.4062,68.5305
bsd100_67_67,27.6821,0.7822,3.7395,0.0967,0.0700,0.7111,556.5586,0.6733,0.3527,71.2481
bsd100_68_68,30.5075,0.8574,5.1218,0.1142,0.0898,0.8196,202.8335,0.7164,0.3648,58.8705
bsd100_69_69,25.9542,0.8137,4.3919,0.1082,0.1284,0.7092,656.4417,0.7689,0.4021,66.8071
bsd100_70_70,25.4941,0.7504,2.9740,0.1444,0.1006,0.7339,663.7382,0.7055,0.2856,66.8830
bsd100_71_71,25.0296,0.6731,3.2470,0.1852,0.1239,0.7396,713.1230,0.5306,0.2499,54.2228
bsd100_72_72,28.0775,0.7505,4.8883,0.1314,0.1036,0.7877,502.1700,0.6801,0.2877,68.7688
bsd100_73_73,29.9157,0.7737,4.6500,0.1085,0.0903,0.8165,290.3582,0.7174,0.2788,60.5329
bsd100_74_74,21.7110,0.5309,4.1114,0.2271,0.1721,0.4939,1824.3426,0.6142,0.2822,63.2278
bsd100_75_75,22.2112,0.6866,3.8404,0.2093,0.1379,0.5083,1697.7829,0.7572,0.4712,72.5148
bsd100_76_76,27.7803,0.8857,4.5504,0.1013,0.0920,0.7741,920.2668,0.5201,0.3094,63.7795
bsd100_77_77,23.0050,0.6164,3.9323,0.1782,0.1060,0.7598,1362.0994,0.6274,0.3421,64.3613
bsd100_78_78,28.8990,0.8149,3.8687,0.0783,0.0801,0.8191,565.6865,0.7962,0.4516,72.1978
bsd100_79_79,26.3649,0.6724,2.9651,0.2021,0.1168,0.7551,491.7602,0.6420,0.3195,65.4072
bsd100_80_80,27.4903,0.7368,5.0406,0.1419,0.1160,0.7722,481.0456,0.5727,0.3335,69.9762
bsd100_81_81,35.2261,0.9287,5.5686,0.0657,0.0903,0.8561,93.8507,0.5311,0.2471,49.2113
bsd100_82_82,25.9669,0.5399,5.1240,0.2813,0.1491,0.6928,452.5183,0.5482,0.2848,57.3692
bsd100_83_83,25.8583,0.7265,3.6091,0.1136,0.1057,0.7333,861.0160,0.7453,0.3990,73.6236
bsd100_84_84,26.0657,0.5064,4.4281,0.2093,0.1158,0.7579,508.7047,0.5749,0.3163,66.7249
bsd100_85_85,27.0213,0.6895,3.0151,0.1040,0.0910,0.7801,672.3247,0.6788,0.3571,66.6380
bsd100_86_86,27.1088,0.7581,3.0833,0.1330,0.1144,0.8014,553.1713,0.6030,0.3221,55.6378
bsd100_87_87,25.2998,0.6897,3.5958,0.1152,0.0880,0.8000,807.7346,0.5236,0.2821,62.4031
bsd100_88_88,26.0210,0.7947,3.6352,0.1254,0.0881,0.7404,698.2138,0.6407,0.3531,68.6128
bsd100_89_89,25.8221,0.5026,4.2554,0.2967,0.1697,0.7636,600.9976,0.5741,0.3244,51.8843
bsd100_90_90,40.3967,0.9771,9.5752,0.0210,0.0534,0.8928,99.9171,0.6461,0.4243,63.2497
bsd100_91_91,29.4295,0.7975,4.6422,0.1782,0.1217,0.6098,206.5902,0.5611,0.3237,59.9194
bsd100_92_92,26.3741,0.8086,3.8788,0.1474,0.0913,0.7135,896.4676,0.8154,0.4218,66.1971
bsd100_93_93,28.0516,0.7699,4.8544,0.1471,0.1377,0.7258,378.8111,0.8017,0.3911,66.5451
bsd100_94_94,28.0892,0.7617,4.0779,0.1342,0.1073,0.7004,432.3802,0.6206,0.3393,58.7350
bsd100_95_95,26.1803,0.7146,3.1216,0.1820,0.1158,0.6941,690.0632,0.6861,0.2992,64.3030
bsd100_96_96,20.1911,0.3992,2.7088,0.2011,0.1088,0.7645,2765.4562,0.6295,0.3200,67.9227
bsd100_97_97,20.5614,0.2804,5.7669,0.3907,0.1847,0.7150,1872.6937,0.5406,0.4500,63.6424
bsd100_98_98,26.4442,0.4129,5.5187,0.2059,0.1859,0.7600,610.9978,0.5816,0.4228,67.6398
bsd100_99_99,28.4595,0.7617,4.3786,0.1432,0.1225,0.6305,388.4548,0.4852,0.3105,60.2486
