image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
urban100_62_62,32.8430,0.9391,6.5040,0.0275,0.0641,0.9285,1060.3653,0.4952,0.3705,53.7921
urban100_63_63,24.2173,0.8266,4.0013,0.0791,0.0826,0.7666,3155.0239,0.7824,0.5435,75.7772
urban100_64_64,21.4662,0.7280,4.2789,0.1091,0.0821,0.7503,4560.6581,0.7078,0.5509,72.6986
urban100_65_65,22.8309,0.8939,4.2269,0.0624,0.0688,0.7871,4188.9425,0.7296,0.5818,74.9481
urban100_66_66,26.3229,0.8113,8.9118,0.0717,0.1167,0.7855,1262.7688,0.6922,0.4999,61.7733
urban100_67_67,30.0127,0.9175,6.6577,0.0597,0.0660,0.8699,1455.9579,0.7405,0.5254,68.3460
urban100_68_68,30.7093,0.9198,6.2581,0.0485,0.0827,0.8823,714.9601,0.6889,0.4576,73.0897
urban100_69_69,26.3143,0.8599,3.4207,0.0707,0.0652,0.8158,1088.8393,0.6577,0.4210,77.3220
urban100_70_70,32.7895,0.9272,3.3359,0.0489,0.0548,0.9039,718.8182,0.6056,0.5204,76.6750
urban100_71_71,28.2100,0.8628,4.8371,0.0820,0.0839,0.8210,989.3585,0.6617,0.4433,70.0134
urban100_72_72,24.7242,0.7928,2.5261,0.0916,0.0726,0.7841,1434.3416,0.6671,0.4553,63.8403
urban100_73_73,31.8410,0.9663,7.2347,0.0259,0.0343,0.9363,1388.7579,0.6403,0.5744,72.8621
urban100_74_74,22.5964,0.6635,4.5724,0.2098,0.1083,0.5918,1035.5377,0.5876,0.3767,66.2791
urban100_75_75,29.2724,0.8778,4.1679,0.0733,0.0854,0.7358,1369.3320,0.7340,0.5980,73.4734
urban100_76_76,27.2788,0.8438,3.6717,0.0615,0.0786,0.7989,2329.6359,0.6503,0.5012,74.2928
urban100_77_77,25.3101,0.8111,3.3895,0.0800,0.0728,0.7445,1500.0836,0.7525,0.4973,76.5462
urban100_78_78,22.5261,0.5840,2.7190,0.1286,0.0837,0.7899,2469.8500,0.7499,0.5301,71.7061
urban100_79_79,25.2617,0.8481,4.6046,0.0753,0.0836,0.7365,2690.6842,0.7529,0.6010,73.9668
urban100_80_80,30.0089,0.7903,4.8660,0.1234,0.0916,0.7764,254.4802,0.6450,0.3428,62.3934
urban100_81_81,21.3297,0.6470,4.2432,0.2622,0.0922,0.6094,1849.6019,0.6332,0.3385,65.2124
urban100_82_82,27.9172,0.6784,5.9217,0.2129,0.1575,0.7273,902.4430,0.7017,0.5008,69.9387
