image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
urban100_57_57,35.9139,0.9480,4.9132,0.0473,0.0466,0.8837,204.7223,0.6970,0.4294,72.6965
urban100_58_58,31.3499,0.9041,4.8887,0.0727,0.0530,0.7708,317.1555,0.6941,0.3769,68.2237
urban100_59_59,25.5415,0.7012,3.3525,0.1475,0.0846,0.7094,1007.1476,0.6955,0.4075,74.4004
urban100_60_60,39.6593,0.9756,8.4279,0.0057,0.0166,0.9552,492.6396,0.6686,0.4967,70.9778
urban100_61_61,27.3558,0.7886,27.2903,0.1126,0.0534,0.8037,687.0010,0.6935,0.3957,65.0164
urban100_62_62,33.2279,0.9401,6.2841,0.0209,0.0606,0.9323,1066.2855,0.4939,0.3728,53.8965
urban100_63_63,24.5780,0.8341,3.9651,0.0726,0.0790,0.7968,3232.3880,0.7960,0.5514,75.8205
urban100_64_64,21.8348,0.7377,4.7386,0.1019,0.0721,0.7463,4681.9054,0.7497,0.5602,72.9159
urban100_65_65,22.9330,0.8968,3.9781,0.0550,0.0665,0.8098,4341.2715,0.7497,0.5916,74.9898
urban100_66_66,26.9287,0.8230,8.8468,0.0607,0.1122,0.8142,1553.9471,0.6990,0.5172,60.9221
urban100_67_67,30.5180,0.9200,6.6897,0.0508,0.0615,0.8814,1617.6630,0.7753,0.5390,70.0556
urban100_68_68,31.0646,0.9240,6.0055,0.0479,0.0854,0.8867,695.2573,0.6952,0.4665,73.4244
urban100_69_69,26.3903,0.8606,3.4470,0.0641,0.0590,0.8267,1177.0172,0.6946,0.4340,77.3533
urban100_70_70,33.2662,0.9317,3.2955,0.0408,0.0557,0.9218,746.8323,0.6487,0.5342,77.0112
urban100_71_71,28.3057,0.8631,4.5423,0.0733,0.0753,0.8352,1198.8627,0.6918,0.4517,70.6127
urban100_72_72,24.5097,0.7864,2.4508,0.0800,0.0605,0.8133,1893.7108,0.6937,0.4852,64.9766
urban100_73_73,32.6438,0.9698,7.4569,0.0231,0.0277,0.9404,1314.4300,0.6822,0.5744,73.0309
urban100_74_74,22.5847,0.6544,4.4630,0.1878,0.1035,0.6075,1227.7937,0.6045,0.3892,66.3145
urban100_75_75,29.8280,0.8890,3.8704,0.0626,0.0799,0.7552,1562.5864,0.7482,0.6103,74.1763
urban100_76_76,27.6614,0.8503,4.0597,0.0521,0.0709,0.8193,2354.7279,0.6373,0.5021,74.6463
urban100_77_77,25.3226,0.8120,3.3174,0.0752,0.0702,0.7503,1595.6148,0.7598,0.5108,76.7479
urban100_78_78,22.3763,0.5764,2.5541,0.1156,0.0803,0.8112,2833.9571,0.7927,0.5568,72.2149
urban100_79_79,25.6045,0.8502,4.4329,0.0697,0.0802,0.7618,2466.3547,0.7577,0.6146,73.7682
urban100_80_80,29.8971,0.7749,4.2474,0.0955,0.0808,0.8002,328.2053,0.6107,0.3474,64.4771
urban100_81_81,21.1854,0.6368,3.7972,0.2247,0.0858,0.6296,2436.2195,0.6810,0.3579,66.2781
urban100_82_82,28.5170,0.6849,6.0464,0.1961,0.1398,0.7536,778.6028,0.6984,0.4859,70.0491
urban100_83_83,27.2988,0.9137,3.7057,0.0460,0.0420,0.7737,1718.7979,0.6746,0.5130,73.3534
urban100_84_84,27.2013,0.8473,3.4846,0.0596,0.0447,0.8327,1011.8808,0.6777,0.4419,75.6337
urban100_85_85,23.6886,0.7001,2.7148,0.1209,0.0710,0.7655,1903.9245,0.7815,0.5042,72.9954
urban100_86_86,26.2979,0.8328,3.0218,0.1037,0.0552,0.7477,1536.9422,0.7379,0.4568,70.6863
urban100_87_87,32.8686,0.9171,4.4752,0.0214,0.0571,0.9246,1057.1300,0.6587,0.5346,72.7893
urban100_88_88,34.2708,0.9232,5.4001,0.0152,0.0537,0.9518,2587.2982,0.6699,0.5235,64.6181
urban100_89_89,22.0997,0.9039,6.0565,0.0635,0.1034,0.8695,3067.6848,0.6801,0.4631,67.2743
urban100_90_90,35.8841,0.9391,6.0356,0.0363,0.0486,0.8739,303.1873,0.5980,0.4351,69.4347
urban100_91_91,28.6341,0.8017,4.3245,0.1269,0.0755,0.7259,513.2511,0.7262,0.5106,74.7776
urban100_92_92,22.4000,0.8878,4.3144,0.0440,0.1017,0.8334,6718.3958,0.7482,0.5819,63.4873
urban100_93_93,21.5146,0.7276,2.7136,0.1059,0.0630,0.7546,3348.5417,0.7082,0.4515,74.1724
urban100_94_94,33.6019,0.8999,4.1592,0.0388,0.0551,0.9215,579.2356,0.7594,0.5890,77.7580
urban100_95_95,31.6057,0.9099,5.4787,0.0368,0.0552,0.9133,1188.5636,0.7648,0.5665,74.8113
urban100_96_96,22.4184,0.6014,2.2062,0.1671,0.0953,0.6067,2397.9600,0.7584,0.4803,75.3058
urban100_97_97,20.4335,0.5848,3.1960,0.1586,0.0754,0.7441,3673.2971,0.7865,0.5052,75.3378
urban100_98_98,29.8839,0.8840,3.9165,0.0560,0.0515,0.8407,1124.1941,0.5736,0.3688,72.6261
urban100_99_99,21.5213,0.9214,5.0966,0.0338,0.0501,0.9180,5027.3734,0.7249,0.5863,73.8202
